id,type,cycle,watering,seeds,maintenance,growth_rate,drought_tolerant,salt_tolerant,thorny,invasive,tropical,indoor,care_level,flowers,edible_fruit,poisonous_to_humans,poisonous_to_pets,dimension_min,dimension_max,attracts_squirrels,attracts_birds,attracts_bees,attracts_butterflies,attracts_hummingbirds,hardiness_min,hardiness_max,sunlight_simplified
156,Tree,Perennial,Average,1,Low,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,True,True,True,False,False,3,3,Partial Shade
157,Tree,Perennial,Average,1,Missing,Low,False,False,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,4,4,Partial Shade
158,Tree,Perennial,Average,1,Missing,High,False,False,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,4,4,Partial Shade
159,Tree,Perennial,Average,1,Missing,High,False,False,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,4,4,Full Sun
160,Tree,Perennial,Average,0,Low,Low,True,False,False,False,False,False,Moderate,True,False,0,0,609.6,609.6,False,False,False,False,False,5,5,Partial Shade
161,Tree,Perennial,Average,0,Missing,Low,True,False,False,False,False,False,Moderate,False,False,0,0,609.6,609.6,False,False,False,False,False,5,5,Partial Shade
162,Tree,Perennial,Frequent,0,Missing,Low,True,False,False,False,False,False,Moderate,False,False,0,0,914.4,914.4,False,False,False,False,False,5,5,Partial Shade
163,Tree,Perennial,Average,0,Missing,Low,True,False,False,False,False,False,,False,False,0,0,457.2,457.2,False,False,False,False,False,5,5,Partial Shade
164,Tree,Perennial,Average,0,Missing,Low,True,False,False,False,False,False,Moderate,False,False,0,0,365.76,365.76,False,False,False,False,False,6,6,Partial Shade
165,Tree,Perennial,Average,0,Missing,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,762.0,762.0,False,False,False,False,False,3,3,Partial Shade
166,Tree,Perennial,Frequent,0,Missing,Low,True,False,False,False,False,False,Moderate,False,False,0,0,914.4,914.4,False,False,False,False,False,4,4,Partial Shade
167,Tree,Perennial,Average,0,Missing,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,1066.8,1066.8,False,False,False,False,False,4,4,Partial Shade
168,Tree,Perennial,Average,0,Missing,Low,True,True,True,False,False,False,Moderate,False,False,0,0,914.4,914.4,False,False,False,False,False,5,5,Partial Shade
169,Tree,Perennial,Average,0,Low,Low,True,False,False,True,False,False,Moderate,True,False,0,0,914.4,914.4,False,False,False,False,False,4,4,Partial Shade
170,Tree,Perennial,Average,0,Missing,High,True,True,False,False,False,False,Moderate,False,False,0,0,1524.0,1524.0,False,False,False,False,False,4,4,Full Sun
171,Tree,Perennial,Average,0,Missing,High,True,False,False,False,False,False,Moderate,False,False,0,0,1524.0,1524.0,False,False,False,False,False,3,3,Full Sun
172,Tree,Perennial,Average,1,High,Moderate,False,True,False,True,False,False,Moderate,True,False,0,0,1066.8,1066.8,False,False,False,True,False,6,6,Full Sun
173,Tree,Perennial,Average,0,High,Moderate,True,False,False,False,True,False,Moderate,True,False,0,0,1066.8,1066.8,False,False,False,True,False,6,6,Full Sun
174,Tree,Perennial,Frequent,1,High,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,1066.8,1066.8,False,False,False,True,False,6,6,Partial Shade
175,Tree,Perennial,Frequent,1,Missing,Low,True,False,False,False,False,False,Moderate,False,True,0,0,762.0,762.0,False,False,False,False,False,3,3,Partial Shade
176,Tree,Perennial,Frequent,1,Missing,Low,True,False,False,False,False,False,,False,True,0,0,762.0,762.0,False,False,False,False,False,3,3,Partial Shade
177,Tree,Perennial,Frequent,1,Missing,Low,True,False,False,False,False,False,Moderate,False,True,0,0,609.6,609.6,False,False,False,False,False,4,4,Partial Shade
178,Tree,Perennial,Average,1,Missing,High,False,False,False,False,False,False,Moderate,False,True,0,0,609.6,609.6,False,False,False,False,False,4,4,Partial Shade
179,Tree,Perennial,Average,0,Low,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,609.6,609.6,False,False,False,False,False,6,6,Partial Shade
180,Tree,Perennial,Average,0,Moderate,Moderate,False,False,False,False,False,False,High,True,False,0,0,2133.6,2133.6,False,False,False,False,False,8,8,Partial Shade
181,Tree,Perennial,Frequent,1,Missing,Low,True,True,False,False,False,False,Moderate,False,True,0,0,1219.2,1219.2,False,False,False,False,False,9,9,Partial Shade
182,Tree,Perennial,Minimal,1,Moderate,Low,True,True,False,False,False,False,Moderate,True,True,0,0,2133.6,2133.6,False,True,False,False,False,9,9,Full Sun
183,Tree,Perennial,Average,1,Low,Moderate,True,False,True,False,False,False,Moderate,True,True,0,0,762.0,762.0,False,False,False,False,False,7,7,Full Shade
184,Tree,Perennial,Average,1,Low,Moderate,True,False,False,False,False,False,Moderate,True,True,0,0,609.6,609.6,True,False,False,True,False,5,5,Partial Shade
185,Tree,Perennial,Frequent,0,High,Low,False,False,False,False,False,False,Moderate,True,False,0,0,1219.2,1219.2,False,False,False,False,False,4,4,Partial Shade
186,Tree,Perennial,Average,0,Low,High,True,True,False,True,False,False,Moderate,True,False,0,0,1828.8,1828.8,False,True,False,False,False,3,3,Partial Shade
187,Tree,Perennial,Average,0,Low,High,True,True,False,False,False,False,Moderate,True,False,0,0,1828.8,1828.8,False,True,False,False,False,3,3,Partial Shade
188,Tree,Perennial,Average,0,Low,High,True,True,False,False,False,False,Moderate,True,False,0,0,1828.8,1828.8,False,True,False,False,False,3,3,Partial Shade
189,Tree,Perennial,Average,1,High,High,True,False,False,False,False,False,Moderate,True,False,0,0,1828.8,1828.8,False,False,False,False,False,2,2,Partial Shade
190,Tree,Perennial,Average,1,High,High,True,False,False,False,False,False,Moderate,True,False,0,0,1828.8,1828.8,False,False,False,False,False,2,2,Partial Shade
191,Tree,Perennial,Average,1,High,Low,False,False,False,False,False,False,Moderate,True,False,0,0,1219.2,1219.2,False,False,False,False,False,4,4,Full Sun
192,Tree,Perennial,Average,1,High,Low,False,True,False,False,False,False,Moderate,True,True,0,0,914.4,914.4,False,False,False,False,False,6,6,Full Sun
193,Tree,Perennial,Minimal,0,Low,High,True,False,False,False,False,False,Moderate,True,False,0,0,1828.8,1828.8,False,False,False,False,False,5,5,Partial Shade
194,Tree,Perennial,Average,1,Low,Low,True,False,False,False,False,False,,True,False,0,0,1524.0,1524.0,False,False,False,False,False,5,5,Partial Shade
195,Tree,Perennial,Average,1,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,5,5,Partial Shade
196,Tree,Perennial,Average,0,Low,Low,True,False,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,5,5,Full Sun
197,Tree,Perennial,Average,0,Low,Low,True,False,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,5,5,Partial Shade
198,Tree,Perennial,Average,1,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,762.0,762.0,False,False,False,False,False,5,5,Full Shade
199,Tree,Perennial,Average,1,Moderate,Low,False,False,False,False,False,False,Moderate,True,False,0,0,1219.2,1219.2,False,False,False,False,False,6,6,Partial Shade
200,Tree,Perennial,Average,0,Moderate,Low,True,True,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,7,7,Partial Shade
201,Tree,Perennial,Average,0,Moderate,High,True,False,False,False,False,False,Moderate,True,False,0,0,2438.4,2438.4,False,False,False,False,False,7,7,Full Sun
202,Tree,Perennial,Average,0,Moderate,High,True,False,False,False,False,False,Moderate,True,False,0,0,2438.4,2438.4,False,False,False,False,False,7,7,Full Sun
203,Tree,Perennial,Average,0,Moderate,High,True,False,False,False,False,False,Moderate,True,False,0,0,2438.4,2438.4,False,False,False,False,False,7,7,Partial Shade
204,Tree,Perennial,Average,0,Moderate,High,True,False,False,False,False,False,Moderate,True,False,0,0,2438.4,2438.4,False,False,False,False,False,7,7,Full Sun
205,Tree,Perennial,Average,0,Moderate,High,False,False,False,False,False,False,Moderate,True,False,0,0,2438.4,2438.4,False,False,False,False,False,7,7,Partial Shade
206,Tree,Perennial,Average,0,Moderate,High,True,False,False,False,False,False,,True,False,0,0,2438.4,2438.4,False,False,False,False,False,7,7,Full Sun
207,Tree,Perennial,Average,0,Moderate,Low,True,True,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,6,6,Full Sun
208,Tree,Perennial,Frequent,0,Moderate,Low,True,True,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,6,6,Full Sun
209,Tree,Perennial,Average,1,Moderate,Low,True,True,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,6,6,Full Sun
210,Tree,Perennial,Average,1,Low,Moderate,True,False,False,False,False,False,,True,False,0,0,1524.0,1524.0,False,False,False,False,False,5,5,Partial Shade
211,Tree,Perennial,Average,1,Low,Moderate,True,False,False,False,False,False,,True,False,0,0,1524.0,1524.0,False,False,False,False,False,5,5,Partial Shade
212,Tree,Perennial,Average,1,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,5,5,Partial Shade
213,Tree,Perennial,Average,1,Low,Moderate,True,False,False,False,False,False,,True,False,0,0,914.4,914.4,False,False,False,True,False,5,5,Partial Shade
214,Tree,Perennial,Average,1,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,914.4,914.4,False,False,False,True,False,5,5,Partial Shade
215,Tree,Perennial,Average,1,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,914.4,914.4,False,False,False,True,False,5,5,Partial Shade
216,Tree,Perennial,Average,1,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,914.4,914.4,False,False,False,True,False,5,5,Partial Shade
217,Tree,Perennial,Average,1,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,914.4,914.4,False,False,False,True,False,5,5,Partial Shade
218,Tree,Perennial,Average,1,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,914.4,914.4,False,False,False,True,False,5,5,Partial Shade
219,Tree,Perennial,Average,1,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,914.4,914.4,False,False,False,True,False,5,5,Partial Shade
220,Tree,Perennial,Average,0,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,6,6,Partial Shade
221,Tree,Perennial,Average,0,Missing,Low,True,True,False,False,False,False,,True,False,0,0,1219.2,1219.2,False,False,False,False,False,5,5,Full Sun
222,Tree,Perennial,Average,0,Missing,Low,False,False,False,False,False,False,Moderate,True,False,0,0,1219.2,1219.2,False,False,False,False,False,5,5,Partial Shade
223,Tree,Perennial,Average,0,Missing,Low,True,False,False,False,False,False,Moderate,True,False,0,0,1219.2,1219.2,False,False,False,False,False,5,5,Partial Shade
224,Tree,Perennial,Average,0,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,6,6,Partial Shade
225,Tree,Perennial,Average,0,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,6,6,Partial Shade
226,Tree,Perennial,Average,0,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,6,6,Partial Shade
227,Tree,Perennial,Average,0,Low,Low,False,True,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,6,6,Partial Shade
228,Tree,Perennial,Average,0,Low,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,914.4,914.4,False,False,False,False,False,4,4,Partial Shade
229,Tree,Perennial,Average,0,Low,Low,False,True,False,False,False,False,Moderate,True,False,0,0,609.6,609.6,False,False,False,False,False,6,6,Partial Shade
230,Tree,Perennial,Average,1,Low,Low,False,False,False,False,False,False,Moderate,True,True,0,0,609.6,609.6,False,True,False,False,False,6,6,Partial Shade
231,Tree,Annual,Average,1,Low,Low,False,False,False,False,False,False,,True,True,0,0,457.2,457.2,False,True,False,False,False,4,4,Partial Shade
232,Tree,Perennial,Average,0,Missing,Low,True,True,True,False,False,False,Moderate,False,False,0,0,914.4,914.4,False,False,False,False,False,6,6,Partial Shade
233,Tree,Perennial,Average,0,Missing,High,True,True,True,False,False,False,Moderate,False,False,0,0,762.0,762.0,False,False,False,False,False,6,6,Partial Shade
234,Tree,Perennial,Average,1,Moderate,High,True,False,False,True,False,False,Moderate,True,False,0,0,609.6,609.6,False,False,False,False,False,6,6,Partial Shade
235,Tree,Perennial,Frequent,0,Low,High,True,True,False,False,True,False,Moderate,True,False,0,0,762.0,762.0,False,False,False,False,False,8,8,Partial Shade
236,Tree,Perennial,Frequent,0,Missing,Low,False,False,False,False,False,False,Moderate,False,False,0,0,762.0,762.0,False,False,False,False,False,6,6,Partial Shade
237,Tree,Perennial,Average,1,Low,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,762.0,762.0,False,False,False,False,False,6,6,Partial Shade
238,Tree,Perennial,Frequent,0,Missing,Low,True,False,False,False,False,False,Moderate,False,False,0,0,762.0,762.0,False,False,False,False,False,5,5,Partial Shade
239,Tree,Perennial,Frequent,0,Missing,Low,True,False,False,False,False,False,Moderate,False,False,0,0,609.6,609.6,False,False,False,False,False,6,6,Partial Shade
240,Tree,Perennial,Average,0,Missing,Low,False,False,False,False,False,False,Moderate,False,False,0,0,762.0,762.0,False,False,False,False,False,6,6,Partial Shade
241,Tree,Perennial,Average,0,Missing,Low,False,False,False,False,False,False,Moderate,False,False,0,0,609.6,609.6,False,False,False,False,False,5,5,Partial Shade
242,Tree,Perennial,Average,1,Low,High,True,False,False,False,False,False,Moderate,True,False,0,0,609.6,609.6,False,True,False,True,False,3,3,Partial Shade
243,Tree,Perennial,Average,0,Low,Low,True,False,False,False,False,False,Moderate,True,False,0,0,609.6,609.6,False,True,False,True,False,3,3,Partial Shade
244,Tree,Perennial,Frequent,0,Low,High,False,False,False,False,False,False,Moderate,True,False,0,0,1524.0,1524.0,False,False,False,False,False,6,6,Partial Shade
245,Tree,Perennial,Average,1,Moderate,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,914.4,914.4,False,False,False,False,False,6,6,Partial Shade
246,Tree,Perennial,Average,1,Moderate,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,914.4,914.4,False,False,False,False,False,6,6,Partial Shade
247,Tree,Perennial,Average,1,Moderate,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,914.4,914.4,False,False,False,False,False,6,6,Partial Shade
248,Tree,Perennial,Average,1,Moderate,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,914.4,914.4,False,False,False,False,False,6,6,Partial Shade
249,Tree,Perennial,Average,0,Moderate,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,914.4,914.4,False,False,False,False,False,6,6,Partial Shade
250,Tree,Perennial,Average,1,Moderate,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,914.4,914.4,False,False,False,False,False,6,6,Partial Shade
251,Tree,Perennial,Average,1,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,762.0,762.0,False,False,False,True,False,5,5,Partial Shade
252,Tree,Perennial,Average,1,Low,Low,True,False,False,False,False,False,,True,False,0,0,762.0,762.0,False,False,False,True,False,5,5,Partial Shade
253,Tree,Perennial,Frequent,1,Low,Low,True,False,False,False,False,False,Moderate,True,False,0,0,762.0,762.0,False,False,False,True,False,5,5,Partial Shade
254,Tree,Perennial,Average,1,Low,Low,False,False,False,False,False,False,,True,False,0,0,762.0,762.0,False,False,False,True,False,5,5,Partial Shade
255,Tree,Perennial,Average,1,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,762.0,762.0,False,False,False,True,False,5,5,Partial Shade
256,Tree,Perennial,Average,1,Low,Low,True,False,False,False,False,False,,True,False,0,0,762.0,762.0,False,False,False,True,False,5,5,Partial Shade
257,Tree,Perennial,Average,1,Low,Low,True,False,False,False,False,False,Moderate,True,False,0,0,762.0,762.0,False,False,False,True,False,5,5,Partial Shade
258,Tree,Perennial,Average,1,Low,Low,False,False,False,False,False,False,Moderate,True,False,0,0,762.0,762.0,False,False,False,True,False,5,5,Partial Shade
259,Tree,Perennial,Average,1,Low,Low,False,False,False,False,False,False,,True,False,0,0,762.0,762.0,False,False,False,True,False,5,5,Partial Shade
260,Tree,Perennial,Average,1,Low,Low,True,False,False,False,False,False,Moderate,True,True,0,0,762.0,762.0,False,False,False,True,False,5,5,Partial Shade
261,Tree,Perennial,Average,1,Low,Low,True,False,False,False,False,False,Moderate,True,False,0,0,762.0,762.0,False,False,False,True,False,5,5,Partial Shade
262,Tree,Perennial,Average,1,Low,Moderate,False,False,False,False,False,False,Moderate,True,True,0,0,609.6,609.6,False,True,False,False,False,6,6,Partial Shade
263,Tree,Perennial,Average,0,Low,Moderate,False,False,False,False,False,False,Moderate,True,False,0,0,609.6,609.6,False,True,False,False,False,6,6,Partial Shade
264,Tree,Perennial,Average,1,Low,Moderate,False,False,False,False,False,False,,True,True,0,0,609.6,609.6,False,True,False,False,False,6,6,Partial Shade
265,Tree,Perennial,Frequent,1,Moderate,High,True,False,True,False,False,False,Moderate,True,False,0,0,609.6,609.6,False,False,False,False,False,5,5,Full Sun
266,Tree,Perennial,Average,0,Low,Low,True,False,False,True,False,False,Moderate,True,False,0,0,1828.8,1828.8,False,False,False,False,False,7,7,Full Shade
267,Tree,Perennial,Average,0,Low,Low,True,False,False,False,False,False,Moderate,True,False,0,0,1828.8,1828.8,False,False,False,False,False,7,7,Full Shade
268,Tree,Perennial,Frequent,0,Missing,High,False,False,False,True,False,False,Moderate,False,False,0,0,1828.8,1828.8,False,False,False,False,False,6,6,Partial Shade
269,Tree,Perennial,Frequent,0,Missing,High,True,True,False,True,False,False,Moderate,False,False,0,0,1524.0,1524.0,False,False,False,False,False,6,6,Partial Shade
270,Tree,Perennial,Average,0,Missing,Low,False,False,False,True,False,False,Moderate,False,False,0,0,1066.8,1066.8,False,False,False,False,False,5,5,Partial Shade
271,Tree,Perennial,Average,0,Missing,High,False,False,False,True,False,False,Moderate,False,False,0,0,2133.6,2133.6,False,False,False,False,False,6,6,Partial Shade
272,Tree,Perennial,Average,1,Moderate,Moderate,True,False,False,False,False,False,Moderate,True,False,0,0,1828.8,1828.8,False,False,False,False,False,6,6,Partial Shade
273,Tree,Perennial,Average,1,Low,High,False,False,False,False,False,False,Moderate,True,True,0,0,762.0,762.0,False,False,False,False,False,8,8,Partial Shade
274,Tree,Perennial,Average,1,Low,Low,True,False,False,False,False,False,Moderate,True,True,0,0,1219.2,1219.2,False,False,False,False,False,4,4,Full Sun
275,Tree,Perennial,Average,1,Moderate,Low,True,True,True,False,False,False,Moderate,True,True,0,0,457.2,457.2,False,False,False,False,False,8,8,Partial Shade
276,Tree,Perennial,Average,1,Low,High,False,True,True,True,False,False,Moderate,True,True,0,0,762.0,762.0,False,True,False,False,False,3,3,Full Sun
277,Tree,Perennial,Average,1,Missing,Low,True,False,False,False,True,False,Moderate,False,True,0,0,1219.2,1219.2,False,False,False,False,False,8,8,Partial Shade
278,Tree,Perennial,Minimal,1,Low,High,False,False,False,False,False,False,Moderate,True,True,0,0,914.4,914.4,False,False,False,False,False,7,7,Partial Shade
279,Tree,Perennial,Average,1,Moderate,Moderate,True,False,False,True,False,False,Moderate,True,False,0,0,609.6,609.6,False,False,False,False,False,3,3,Partial Shade
